antibody,id,unique_id,location,latitude,longitude,date,species,sex,pregnant,lactating,has_pup,age_class,weight_g,forearm_mm,head_mm,body_mm,body_condition,microchip_id,mother,pup,notes,sheet_name,collection_date,imputed,cohort,luminex,classification,class_uncertainty,seropos
Nipah,85,faridpur_jul_2007_85,Dumra Khandie,23.57759,89.8021,2007-07-28T00:00:00Z,Pteropus giganteus,male,FALSE,FALSE,FALSE,juvenile,322,140,62,139,good,NA_NA_NA,NA,NA,NA,faridpur_jul_2007,2007-07-25T00:00:00Z,FALSE,2007,11010.5,2,2.020605904817785e-13,TRUE
Nipah,86,faridpur_jul_2007_86,Dumra Khandie,23.57759,89.8021,2007-07-28T00:00:00Z,Pteropus giganteus,male,FALSE,FALSE,FALSE,adult,828,188,83,215,fair,NA_NA_NA,NA,NA,NA,faridpur_jul_2007,2007-07-25T00:00:00Z,FALSE,NA,5272,2,1.271842631211939e-9,TRUE
Nipah,87,faridpur_jul_2007_87,Dumra Khandie,23.57759,89.8021,2007-07-28T00:00:00Z,Pteropus giganteus,male,FALSE,FALSE,FALSE,adult,832,183,82,210,good,NA_NA_NA,NA,NA,NA,faridpur_jul_2007,2007-07-25T00:00:00Z,FALSE,NA,26412,2,0,TRUE
Nipah,88,faridpur_jul_2007_88,Dumra Khandie,23.57759,89.8021,2007-07-28T00:00:00Z,Pteropus giganteus,male,FALSE,FALSE,FALSE,adult,708,162,79,186,fair,NA_NA_NA,NA,NA,Serum_ccm was '1000;500',faridpur_jul_2007,2007-07-25T00:00:00Z,FALSE,NA,10345,2,4.4519943287468777e-13,TRUE
Nipah,89,faridpur_jul_2007_89,Dumra Khandie,23.57759,89.8021,2007-07-28T00:00:00Z,Pteropus giganteus,male,FALSE,FALSE,FALSE,adult,904,178,89,194,good,NA_NA_NA,NA,NA,NA,faridpur_jul_2007,2007-07-25T00:00:00Z,FALSE,NA,26446,2,0,TRUE
Nipah,90,faridpur_jul_2007_90,Dumra Khandie,23.57759,89.8021,2007-07-28T00:00:00Z,Pteropus giganteus,male,FALSE,FALSE,FALSE,juvenile,372,147,74,145,good,NA_NA_NA,NA,NA,NA,faridpur_jul_2007,2007-07-25T00:00:00Z,FALSE,2007,4768,2,3.80274012279358e-9,TRUE
Nipah,91,faridpur_jul_2007_91,Dumra Khandie,23.57759,89.8021,2007-07-28T00:00:00Z,Pteropus giganteus,female,FALSE,FALSE,FALSE,juvenile,512,163,73,180,good,NA_NA_NA,NA,NA,NA,faridpur_jul_2007,2007-07-25T00:00:00Z,FALSE,2007,14093,2,8.215650382226158e-15,TRUE
Nipah,92,faridpur_jul_2007_92,Dumra Khandie,23.57759,89.8021,2007-07-28T00:00:00Z,Pteropus giganteus,male,FALSE,FALSE,FALSE,juvenile,320,146,58,150,good,NA_NA_NA,NA,NA,NA,faridpur_jul_2007,2007-07-25T00:00:00Z,FALSE,2007,1220.5,2,0.001043214,TRUE
Nipah,93,faridpur_jul_2007_93,Dumra Khandie,23.57759,89.8021,2007-07-28T00:00:00Z,Pteropus giganteus,female,FALSE,FALSE,FALSE,juvenile,382,146,60,162,good,NA_NA_NA,NA,NA,NA,faridpur_jul_2007,2007-07-25T00:00:00Z,FALSE,2007,23955,2,0,TRUE
Nipah,94,faridpur_jul_2007_94,Dumra Khandie,23.57759,89.8021,2007-07-28T00:00:00Z,Pteropus giganteus,female,FALSE,FALSE,FALSE,juvenile,402,150,60,150,good,NA_NA_NA,NA,NA,NA,faridpur_jul_2007,2007-07-25T00:00:00Z,FALSE,2007,503,2,0.259674717,TRUE
Nipah,95,faridpur_jul_2007_95,Dumra Khandie,23.57759,89.8021,2007-07-28T00:00:00Z,Pteropus giganteus,male,FALSE,FALSE,FALSE,juvenile,308,144,62,142,good,NA_NA_NA,NA,NA,NA,faridpur_jul_2007,2007-07-25T00:00:00Z,FALSE,2007,165,1,0.025080644,FALSE
Nipah,96,faridpur_jul_2007_96,Dumra Khandie,23.57759,89.8021,2007-07-28T00:00:00Z,Pteropus giganteus,male,FALSE,TRUE,FALSE,adult,572,165,68,165,good,NA_NA_NA,NA,NA,NA,faridpur_jul_2007,2007-07-25T00:00:00Z,FALSE,NA,5729,2,5.048503837201679e-10,TRUE
Nipah,97,faridpur_jul_2007_97,Dumra Khandie,23.57759,89.8021,2007-07-28T00:00:00Z,Pteropus giganteus,female,FALSE,FALSE,FALSE,juvenile,292,140,56,150,fair,NA_NA_NA,NA,NA,NA,faridpur_jul_2007,2007-07-25T00:00:00Z,FALSE,2007,5232,2,1.3830747658261089e-9,TRUE
Nipah,98,faridpur_jul_2007_98,Dumra Khandie,23.57759,89.8021,2007-07-28T00:00:00Z,Pteropus giganteus,male,FALSE,FALSE,FALSE,juvenile,420,150,62,165,good,NA_NA_NA,NA,NA,NA,faridpur_jul_2007,2007-07-25T00:00:00Z,FALSE,2007,17759,2,4.440892098500626e-16,TRUE
Nipah,99,faridpur_jul_2007_99,Dumra Khandie,23.57759,89.8021,2007-07-28T00:00:00Z,Pteropus giganteus,male,FALSE,TRUE,FALSE,adult,520,174,65,172,good,NA_NA_NA,NA,NA,NA,faridpur_jul_2007,2007-07-25T00:00:00Z,FALSE,NA,322.5,1,0.2354484559657506,FALSE
Nipah,100,faridpur_jul_2007_100,Dumra Khandie,23.57759,89.8021,2007-07-28T00:00:00Z,Pteropus giganteus,female,FALSE,FALSE,FALSE,juvenile,374,148,60,148,good,NA_NA_NA,NA,NA,NA,faridpur_jul_2007,2007-07-25T00:00:00Z,FALSE,2007,6352,2,1.567181939776674e-10,TRUE
Nipah,1,faridpur_dec_2007_1,Dumra Khandie,23.57759,89.8021,2007-12-06T00:00:00Z,Pteropus giganteus,male,FALSE,FALSE,FALSE,adult,878,174,80,230,good,080_876_042,NA,NA,recaptured 8/14/2011,faridpur_dec_2007,2007-12-11T00:00:00Z,FALSE,NA,232,1,0.073848109,FALSE
Nipah,2,faridpur_dec_2007_2,Dumra Khandie,23.57759,89.8021,2007-12-06T00:00:00Z,Pteropus giganteus,male,FALSE,FALSE,FALSE,adult,628,170,75,220,fair,080_827_566,NA,NA,NA,faridpur_dec_2007,2007-12-11T00:00:00Z,FALSE,NA,23820.5,2,0,TRUE
Nipah,3,faridpur_dec_2007_3,Dumra Khandie,23.57759,89.8021,2007-12-06T00:00:00Z,Pteropus giganteus,female,TRUE,FALSE,FALSE,adult,528,165,73,192,fair,081_080_324,NA,NA,NA,faridpur_dec_2007,2007-12-11T00:00:00Z,FALSE,NA,164,1,0.024651111914517077,FALSE
Nipah,4,faridpur_dec_2007_4,Dumra Khandie,23.57759,89.8021,2007-12-06T00:00:00Z,Pteropus giganteus,male,FALSE,FALSE,FALSE,adult,638,175,74,240,fair,080_855_347,NA,NA,recaptured 7/22/2008' GBVD pos,faridpur_dec_2007,2007-12-11T00:00:00Z,FALSE,NA,26548,2,0,TRUE
Nipah,5,faridpur_dec_2007_5,Dumra Khandie,23.57759,89.8021,2007-12-06T00:00:00Z,Pteropus giganteus,male,FALSE,FALSE,FALSE,juvenile,492,158,70,185,fair,081_075_895,NA,NA,Hemolized blood,faridpur_dec_2007,2007-12-11T00:00:00Z,FALSE,2007,316,1,0.2194832001124456,FALSE
Nipah,6,faridpur_dec_2007_6,Dumra Khandie,23.57759,89.8021,2007-12-06T00:00:00Z,Pteropus giganteus,female,TRUE,FALSE,FALSE,adult,644,178,67,205,fair,080_880_620,NA,NA,NA,faridpur_dec_2007,2007-12-11T00:00:00Z,FALSE,NA,204,1,0.047977741415474395,FALSE
Nipah,7,faridpur_dec_2007_7,Dumra Khandie,23.57759,89.8021,2007-12-06T00:00:00Z,Pteropus giganteus,male,FALSE,FALSE,FALSE,juvenile,556,158,66,191,good,081_064_370,NA,NA,"Good body condition,look like adult",faridpur_dec_2007,2007-12-11T00:00:00Z,FALSE,2007,718.5,2,0.04043662,TRUE
Nipah,8,faridpur_dec_2007_8,Dumra Khandie,23.57759,89.8021,2007-12-06T00:00:00Z,Pteropus giganteus,male,FALSE,FALSE,FALSE,adult,762,173,80,221,good,080_876_009,NA,NA,NA,faridpur_dec_2007,2007-12-11T00:00:00Z,FALSE,NA,121,1,0.01149967,FALSE
Nipah,9,faridpur_dec_2007_9,Dumra Khandie,23.57759,89.8021,2007-12-06T00:00:00Z,Pteropus giganteus,female,TRUE,FALSE,FALSE,adult,574,160,75,200,fair,080_828_562,NA,NA,NA,faridpur_dec_2007,2007-12-11T00:00:00Z,FALSE,NA,155.5,1,0.021261324566005824,FALSE
Nipah,10,faridpur_dec_2007_10,Dumra Khandie,23.57759,89.8021,2007-12-06T00:00:00Z,Pteropus giganteus,female,TRUE,FALSE,FALSE,adult,752,178,69,208,fair,081_006_099,NA,NA,NA,faridpur_dec_2007,2007-12-11T00:00:00Z,FALSE,NA,24242,2,0,TRUE
Nipah,11,faridpur_dec_2007_11,Dumra Khandie,23.57759,89.8021,2007-12-06T00:00:00Z,Pteropus giganteus,female,FALSE,FALSE,FALSE,juvenile,438,154,64,174,fair,081_075_031,NA,NA,NA,faridpur_dec_2007,2007-12-11T00:00:00Z,FALSE,2007,220.5,1,0.062093353434434895,FALSE
Nipah,12,faridpur_dec_2007_12,Dumra Khandie,23.57759,89.8021,2007-12-06T00:00:00Z,Pteropus giganteus,male,FALSE,FALSE,FALSE,adult,766,181,74,220,good,099_612_334,NA,NA,NA,faridpur_dec_2007,2007-12-11T00:00:00Z,FALSE,NA,3756,2,4.660086871943747e-8,TRUE
Nipah,13,faridpur_dec_2007_13,Dumra Khandie,23.57759,89.8021,2007-12-06T00:00:00Z,Pteropus giganteus,male,FALSE,FALSE,FALSE,adult,634,165,68,190,good,080_884_535,NA,NA,NA,faridpur_dec_2007,2007-12-11T00:00:00Z,FALSE,NA,4273,2,1.2225949697075578e-8,TRUE
Nipah,14,faridpur_dec_2007_14,Dumra Khandie,23.57759,89.8021,2007-12-07T00:00:00Z,Pteropus giganteus,female,TRUE,FALSE,FALSE,adult,662,174,74,208,fair,081_048_853,NA,NA,NA,faridpur_dec_2007,2007-12-11T00:00:00Z,FALSE,NA,23951.5,2,0,TRUE
Nipah,15,faridpur_dec_2007_15,Dumra Khandie,23.57759,89.8021,2007-12-07T00:00:00Z,Pteropus giganteus,female,TRUE,FALSE,FALSE,adult,578,160,61,192,fair,081_082_103,NA,NA,NA,faridpur_dec_2007,2007-12-11T00:00:00Z,FALSE,NA,17305,2,4.440892098500626e-16,TRUE
Nipah,16,faridpur_dec_2007_16,Dumra Khandie,23.57759,89.8021,2007-12-07T00:00:00Z,Pteropus giganteus,male,FALSE,FALSE,FALSE,adult,756,175,74,221,good,080_833_285,NA,NA,NA,faridpur_dec_2007,2007-12-11T00:00:00Z,FALSE,NA,2208,2,7.661586381768615e-6,TRUE
Nipah,17,faridpur_dec_2007_17,Dumra Khandie,23.57759,89.8021,2007-12-07T00:00:00Z,Pteropus giganteus,male,FALSE,FALSE,FALSE,adult,700,171,76,221,fair,080_877_779,NA,NA,recaptured 7/21/2008,faridpur_dec_2007,2007-12-11T00:00:00Z,FALSE,NA,11657,2,9.725553695716371e-14,TRUE
Nipah,18,faridpur_dec_2007_18,Dumra Khandie,23.57759,89.8021,2007-12-07T00:00:00Z,Pteropus giganteus,female,TRUE,FALSE,FALSE,adult,634,167,68,200,fair,080_875_079,NA,NA,NA,faridpur_dec_2007,2007-12-11T00:00:00Z,FALSE,NA,437,2,0.4271520657391017,TRUE
Nipah,19,faridpur_dec_2007_19,Dumra Khandie,23.57759,89.8021,2007-12-07T00:00:00Z,Pteropus giganteus,male,FALSE,FALSE,FALSE,adult,664,172,73,208,fair,081_001_325,NA,NA,NA,faridpur_dec_2007,2007-12-11T00:00:00Z,FALSE,NA,3025,2,4.0342744056509616e-7,TRUE
Nipah,20,faridpur_dec_2007_20,Dumra Khandie,23.57759,89.8021,2007-12-07T00:00:00Z,Pteropus giganteus,male,FALSE,FALSE,FALSE,juvenile,442,146,61,171,fair,080_831_099,NA,NA,NA,faridpur_dec_2007,2007-12-11T00:00:00Z,FALSE,2007,118.5,1,0.010995471,FALSE
Nipah,21,faridpur_dec_2007_21,Dumra Khandie,23.57759,89.8021,2007-12-07T00:00:00Z,Pteropus giganteus,male,FALSE,FALSE,FALSE,adult,568,164,62,191,fair,080_854_356,NA,NA,NA,faridpur_dec_2007,2007-12-11T00:00:00Z,FALSE,NA,1946,2,2.3388724852191345e-5,TRUE
Nipah,22,faridpur_dec_2007_22,Dumra Khandie,23.57759,89.8021,2007-12-07T00:00:00Z,Pteropus giganteus,male,FALSE,FALSE,FALSE,adult,720,178,74,212,good,081_069_123,NA,NA,NA,faridpur_dec_2007,2007-12-11T00:00:00Z,FALSE,NA,22320,2,0,TRUE
Nipah,23,faridpur_dec_2007_23,Dumra Khandie,23.57759,89.8021,2007-12-07T00:00:00Z,Pteropus giganteus,female,TRUE,FALSE,FALSE,adult,618,156,66,189,fair,080_858_609,NA,NA,NA,faridpur_dec_2007,2007-12-11T00:00:00Z,FALSE,NA,3971.5,2,2.624669437345517e-8,TRUE
Nipah,24,faridpur_dec_2007_24,Dumra Khandie,23.57759,89.8021,2007-12-07T00:00:00Z,Pteropus giganteus,female,TRUE,FALSE,FALSE,adult,534,160,69,173,fair,080_348_565,NA,NA,NA,faridpur_dec_2007,2007-12-11T00:00:00Z,FALSE,NA,3214,2,2.228897847400546e-7,TRUE
Nipah,25,faridpur_dec_2007_25,Dumra Khandie,23.57759,89.8021,2007-12-08T00:00:00Z,Pteropus giganteus,male,FALSE,FALSE,FALSE,adult,758,169,74,211,fair,081_033_547,NA,NA,Tumor in the right wing joint,faridpur_dec_2007,2007-12-11T00:00:00Z,FALSE,NA,24330.5,2,0,TRUE
Nipah,26,faridpur_dec_2007_26,Dumra Khandie,23.57759,89.8021,2007-12-08T00:00:00Z,Pteropus giganteus,male,FALSE,FALSE,FALSE,juvenile,528,158,63,180,good,080_893_633,NA,NA,NA,faridpur_dec_2007,2007-12-11T00:00:00Z,FALSE,2007,2289,2,5.534791697958674e-6,TRUE
Nipah,27,faridpur_dec_2007_27,Dumra Khandie,23.57759,89.8021,2007-12-08T00:00:00Z,Pteropus giganteus,male,FALSE,FALSE,FALSE,adult,726,173,75,210,good,081_054_823,NA,NA,NA,faridpur_dec_2007,2007-12-11T00:00:00Z,FALSE,NA,100,1,0.007922643,FALSE
Nipah,28,faridpur_dec_2007_28,Dumra Khandie,23.57759,89.8021,2007-12-08T00:00:00Z,Pteropus giganteus,male,FALSE,FALSE,FALSE,adult,770,166,75,201,fair,081_061_857,NA,NA,NA,faridpur_dec_2007,2007-12-11T00:00:00Z,FALSE,NA,653,2,0.071126013,TRUE
Nipah,29,faridpur_dec_2007_29,Dumra Khandie,23.57759,89.8021,2007-12-08T00:00:00Z,Pteropus giganteus,male,FALSE,FALSE,FALSE,juvenile,526,155,60,181,fair,081_044_565,NA,NA,NA,faridpur_dec_2007,2007-12-11T00:00:00Z,FALSE,2007,142,1,0.016750266470617836,FALSE
Nipah,30,faridpur_dec_2007_30,Dumra Khandie,23.57759,89.8021,2007-12-09T00:00:00Z,Pteropus giganteus,female,FALSE,FALSE,FALSE,juvenile,302,141,59,144,fair,081_021_297,NA,NA,NA,faridpur_dec_2007,2007-12-11T00:00:00Z,FALSE,2007,4275,2,1.2165872642633246e-8,TRUE
Nipah,31,faridpur_dec_2007_31,Dumra Khandie,23.57759,89.8021,2007-12-09T00:00:00Z,Pteropus giganteus,female,TRUE,FALSE,FALSE,adult,666,170,71,209,fair,081_042_000,NA,NA,Perforated wing,faridpur_dec_2007,2007-12-11T00:00:00Z,FALSE,NA,122,1,0.011707898616851509,FALSE
Nipah,32,faridpur_dec_2007_32,Dumra Khandie,23.57759,89.8021,2007-12-09T00:00:00Z,Pteropus giganteus,female,TRUE,FALSE,FALSE,adult,732,163,68,210,good,080_851_081,NA,NA,NA,faridpur_dec_2007,2007-12-11T00:00:00Z,FALSE,NA,27675.5,2,0,TRUE
Nipah,33,faridpur_dec_2007_33,Dumra Khandie,23.57759,89.8021,2007-12-09T00:00:00Z,Pteropus giganteus,male,FALSE,FALSE,FALSE,adult,806,180,75,212,good,081_066_052,NA,NA,swelling in the right wing joint,faridpur_dec_2007,2007-12-11T00:00:00Z,FALSE,NA,10302,2,4.689582056016661e-13,TRUE
Nipah,34,faridpur_dec_2007_34,Dumra Khandie,23.57759,89.8021,2007-12-09T00:00:00Z,Pteropus giganteus,female,TRUE,FALSE,FALSE,adult,624,164,70,192,fair,081_034_796,NA,NA,NA,faridpur_dec_2007,2007-12-11T00:00:00Z,FALSE,NA,128,1,0.013039413238513098,FALSE
Nipah,35,faridpur_dec_2007_35,Dumra Khandie,23.57759,89.8021,2007-12-09T00:00:00Z,Pteropus giganteus,male,FALSE,FALSE,FALSE,adult,762,175,76,200,good,099_604_522,NA,NA,NA,faridpur_dec_2007,2007-12-11T00:00:00Z,FALSE,NA,12621,2,3.4638958368304884e-14,TRUE
Nipah,36,faridpur_dec_2007_36,Dumra Khandie,23.57759,89.8021,2007-12-09T00:00:00Z,Pteropus giganteus,female,TRUE,FALSE,FALSE,adult,748,173,70,199,good,081_039_793,NA,NA,NA,faridpur_dec_2007,2007-12-11T00:00:00Z,FALSE,NA,25811,2,0,TRUE
Nipah,37,faridpur_dec_2007_37,Dumra Khandie,23.57759,89.8021,2007-12-09T00:00:00Z,Pteropus giganteus,male,FALSE,FALSE,FALSE,adult,708,170,73,205,good,080_042_570,NA,NA,NA,faridpur_dec_2007,2007-12-11T00:00:00Z,FALSE,NA,11931,2,7.216449660063518e-14,TRUE
Nipah,38,faridpur_dec_2007_38,Dumra Khandie,23.57759,89.8021,2007-12-09T00:00:00Z,Pteropus giganteus,male,FALSE,FALSE,FALSE,adult,694,158,68,210,fair,081_095_300,NA,NA,swelling in the left wing joint; recaptured 7/18/2008,faridpur_dec_2007,2007-12-11T00:00:00Z,FALSE,NA,24334,2,0,TRUE
Nipah,39,faridpur_dec_2007_39,Dumra Khandie,23.57759,89.8021,2007-12-09T00:00:00Z,Pteropus giganteus,male,FALSE,FALSE,FALSE,adult,816,180,71,210,good,080_866_857,NA,NA,NA,faridpur_dec_2007,2007-12-11T00:00:00Z,FALSE,NA,690,2,0.051599743,TRUE
Nipah,40,faridpur_dec_2007_40,Dumra Khandie,23.57759,89.8021,2007-12-09T00:00:00Z,Pteropus giganteus,male,FALSE,FALSE,FALSE,juvenile,476,158,61,180,fair,081_093_555,NA,NA,Deformed one nail in the claw,faridpur_dec_2007,2007-12-11T00:00:00Z,FALSE,2007,675,2,0.058738389,TRUE
Nipah,41,faridpur_dec_2007_41,Dumra Khandie,23.57759,89.8021,2007-12-09T00:00:00Z,Pteropus giganteus,male,FALSE,FALSE,FALSE,juvenile,510,152,68,193,fair,081_058_325,NA,NA,NA,faridpur_dec_2007,2007-12-11T00:00:00Z,FALSE,2007,2222,2,7.238348890936663e-6,TRUE
Nipah,42,faridpur_dec_2007_42,Dumra Khandie,23.57759,89.8021,2007-12-09T00:00:00Z,Pteropus giganteus,male,FALSE,FALSE,FALSE,adult,758,173,75,206,fair,081_018_843,NA,NA,NA,faridpur_dec_2007,2007-12-11T00:00:00Z,FALSE,NA,115,1,0.010327639773453301,FALSE
Nipah,43,faridpur_dec_2007_43,Dumra Khandie,23.57759,89.8021,2007-12-09T00:00:00Z,Pteropus giganteus,female,TRUE,FALSE,FALSE,adult,538,168,70,194,fair,081_056_295,NA,NA,NA,faridpur_dec_2007,2007-12-11T00:00:00Z,FALSE,NA,123,1,0.011919948802800229,FALSE
Nipah,44,faridpur_dec_2007_44,Dumra Khandie,23.57759,89.8021,2007-12-09T00:00:00Z,Pteropus giganteus,female,FALSE,FALSE,FALSE,juvenile,434,155,65,181,fair,099_603_283,NA,NA,NA,faridpur_dec_2007,2007-12-11T00:00:00Z,FALSE,2007,191,1,0.038873764,FALSE
Nipah,45,faridpur_dec_2007_45,Dumra Khandie,23.57759,89.8021,2007-12-09T00:00:00Z,Pteropus giganteus,male,FALSE,FALSE,FALSE,adult,724,172,75,230,good,080_862_579,NA,NA,NA,faridpur_dec_2007,2007-12-11T00:00:00Z,FALSE,NA,637,2,0.081809103,TRUE
Nipah,46,faridpur_dec_2007_46,Dumra Khandie,23.57759,89.8021,2007-12-09T00:00:00Z,Pteropus giganteus,female,TRUE,FALSE,FALSE,adult,750,171,74,215,good,080_861_861,NA,NA,Perforation in the left wing,faridpur_dec_2007,2007-12-11T00:00:00Z,FALSE,NA,17119,2,6.661338147750939e-16,TRUE
Nipah,47,faridpur_dec_2007_47,Dumra Khandie,23.57759,89.8021,2007-12-09T00:00:00Z,Pteropus giganteus,female,TRUE,FALSE,FALSE,adult,628,166,64,205,fair,081_052_819,NA,NA,NA,faridpur_dec_2007,2007-12-11T00:00:00Z,FALSE,NA,282,1,0.1469225219810698,FALSE
Nipah,48,faridpur_dec_2007_48,Dumra Khandie,23.57759,89.8021,2007-12-11T00:00:00Z,Pteropus giganteus,female,TRUE,FALSE,FALSE,adult,484,168,64,182,poor,080_875_330,NA,NA,NA,faridpur_dec_2007,2007-12-11T00:00:00Z,FALSE,NA,657,2,0.068686947,TRUE
Nipah,49,faridpur_dec_2007_49,Dumra Khandie,23.57759,89.8021,2007-12-11T00:00:00Z,Pteropus giganteus,female,TRUE,FALSE,FALSE,adult,580,165,66,198,fair,081_009_269,NA,NA,swelling in the left wing joint,faridpur_dec_2007,2007-12-11T00:00:00Z,FALSE,NA,266,1,0.11933408195402007,FALSE
Nipah,50,faridpur_dec_2007_50,Dumra Khandie,23.57759,89.8021,2007-12-11T00:00:00Z,Pteropus giganteus,female,TRUE,FALSE,FALSE,adult,778,175,75,218,good,081_072_632,NA,NA,Slighty hemolyzed blood,faridpur_dec_2007,2007-12-11T00:00:00Z,FALSE,NA,24476,2,0,TRUE
Nipah,51,faridpur_dec_2007_51,Dumra Khandie,23.57759,89.8021,2007-12-11T00:00:00Z,Pteropus giganteus,male,FALSE,FALSE,FALSE,adult,720,172,64,209,fair,080_867_630,NA,NA,recaptured 5/14/2009,faridpur_dec_2007,2007-12-11T00:00:00Z,FALSE,NA,244.5,1,0.088610872,FALSE
Nipah,52,faridpur_dec_2007_52,Dumra Khandie,23.57759,89.8021,2007-12-11T00:00:00Z,Pteropus giganteus,male,FALSE,FALSE,FALSE,adult,750,170,70,203,fair,080_865_026,NA,NA,NA,faridpur_dec_2007,2007-12-11T00:00:00Z,FALSE,NA,1910,2,2.7496910988134005e-5,TRUE
Nipah,53,faridpur_dec_2007_53,Dumra Khandie,23.57759,89.8021,2007-12-11T00:00:00Z,Pteropus giganteus,male,FALSE,FALSE,FALSE,adult,796,177,71,210,fair,080_832_125,NA,NA,NA,faridpur_dec_2007,2007-12-11T00:00:00Z,FALSE,NA,172,1,0.028281215654957892,FALSE
Nipah,54,faridpur_dec_2007_54,Dumra Khandie,23.57759,89.8021,2007-12-11T00:00:00Z,Pteropus giganteus,male,FALSE,FALSE,FALSE,adult,730,164,70,200,fair,080_837_338,NA,NA,NA,faridpur_dec_2007,2007-12-11T00:00:00Z,FALSE,NA,6176,2,2.1601320732145268e-10,TRUE
Nipah,55,faridpur_dec_2007_55,Dumra Khandie,23.57759,89.8021,2007-12-11T00:00:00Z,Pteropus giganteus,female,TRUE,FALSE,FALSE,adult,662,166,71,210,fair,080_876_073,NA,NA,two leg finger in arched back condition,faridpur_dec_2007,2007-12-11T00:00:00Z,FALSE,NA,2620.5,2,1.589307689786601e-6,TRUE
Nipah,56,faridpur_dec_2007_56,Dumra Khandie,23.57759,89.8021,2007-12-11T00:00:00Z,Pteropus giganteus,male,FALSE,FALSE,FALSE,adult,746,170,71,211,fair,080_883_771,NA,NA,NA,faridpur_dec_2007,2007-12-11T00:00:00Z,FALSE,NA,3677,2,5.788430845754533e-8,TRUE
Nipah,57,faridpur_dec_2007_57,Dumra Khandie,23.57759,89.8021,2007-12-11T00:00:00Z,Pteropus giganteus,male,FALSE,FALSE,FALSE,adult,704,166,63,199,fair,080_825_550,NA,NA,recaptured 4/13/2008,faridpur_dec_2007,2007-12-11T00:00:00Z,FALSE,NA,790,2,0.022300973621981135,TRUE
Nipah,58,faridpur_dec_2007_58,Dumra Khandie,23.57759,89.8021,2007-12-11T00:00:00Z,Pteropus giganteus,female,TRUE,FALSE,FALSE,adult,664,165,74,204,fair,081_023_538,NA,NA,NA,faridpur_dec_2007,2007-12-11T00:00:00Z,FALSE,NA,4437,2,8.210855884094315e-9,TRUE
Nipah,59,faridpur_dec_2007_59,Dumra Khandie,23.57759,89.8021,2007-12-11T00:00:00Z,Pteropus giganteus,female,FALSE,FALSE,FALSE,juvenile,212,153,64,189,fair,080_829_633,NA,NA,NA,faridpur_dec_2007,2007-12-11T00:00:00Z,FALSE,2007,345,1,0.2952862228809652,FALSE
Nipah,60,faridpur_dec_2007_60,Dumra Khandie,23.57759,89.8021,2007-12-11T00:00:00Z,Pteropus giganteus,female,FALSE,FALSE,FALSE,juvenile,528,154,65,186,fair,080_870_565,NA,NA,NA,faridpur_dec_2007,2007-12-11T00:00:00Z,FALSE,2007,530.5,2,0.20666781689677738,TRUE
Nipah,61,faridpur_dec_2007_61,Dumra Khandie,23.57759,89.8021,2007-12-12T00:00:00Z,Pteropus giganteus,male,FALSE,FALSE,FALSE,adult,880,171,73,221,good,099_604_547,NA,NA,NA,faridpur_dec_2007,2007-12-11T00:00:00Z,FALSE,NA,3649,2,6.256200768550713e-8,TRUE
Nipah,62,faridpur_dec_2007_62,Dumra Khandie,23.57759,89.8021,2007-12-12T00:00:00Z,Pteropus giganteus,male,FALSE,FALSE,FALSE,adult,540,169,70,192,fair,081_057_262,NA,NA,NA,faridpur_dec_2007,2007-12-11T00:00:00Z,FALSE,NA,1116,2,0.002038122,TRUE
Nipah,63,faridpur_dec_2007_63,Dumra Khandie,23.57759,89.8021,2007-12-12T00:00:00Z,Pteropus giganteus,female,TRUE,FALSE,FALSE,adult,588,165,68,201,fair,081_022_513,NA,NA,NA,faridpur_dec_2007,2007-12-11T00:00:00Z,FALSE,NA,427,2,0.4566617304838475,TRUE
Nipah,64,faridpur_dec_2007_64,Dumra Khandie,23.57759,89.8021,2007-12-12T00:00:00Z,Pteropus giganteus,female,FALSE,FALSE,FALSE,juvenile,450,161,62,182,fair,081_041_875,NA,NA,NA,faridpur_dec_2007,2007-12-11T00:00:00Z,FALSE,2007,355,1,0.32384248239541236,FALSE
Nipah,65,faridpur_dec_2007_65,Dumra Khandie,23.57759,89.8021,2007-12-12T00:00:00Z,Pteropus giganteus,male,FALSE,FALSE,FALSE,juvenile,366,148,61,182,fair,081_021_779,NA,NA,NA,faridpur_dec_2007,2007-12-11T00:00:00Z,FALSE,2007,646,2,0.075611602,TRUE
Nipah,66,faridpur_dec_2007_66,Dumra Khandie,23.57759,89.8021,2007-12-12T00:00:00Z,Pteropus giganteus,male,FALSE,FALSE,FALSE,adult,702,173,74,205,fair,080_828_846,NA,NA,NA,faridpur_dec_2007,2007-12-11T00:00:00Z,FALSE,NA,1568,2,1.4461063618020908e-4,TRUE
Nipah,67,faridpur_dec_2007_67,Dumra Khandie,23.57759,89.8021,2007-12-12T00:00:00Z,Pteropus giganteus,male,FALSE,FALSE,FALSE,adult,768,170,64,192,fair,081_036_360,NA,NA,NA,faridpur_dec_2007,2007-12-11T00:00:00Z,FALSE,NA,13392,2,1.5987211554602254e-14,TRUE
Nipah,68,faridpur_dec_2007_68,Dumra Khandie,23.57759,89.8021,2007-12-12T00:00:00Z,Pteropus giganteus,male,FALSE,FALSE,FALSE,adult,902,186,80,240,fair,081_097_104,NA,NA,NA,faridpur_dec_2007,2007-12-11T00:00:00Z,FALSE,NA,13657.5,2,1.2212453270876722e-14,TRUE
